claim_act_id,pet_id,claim_type,act_date_month,claim_creation_month,claim_close_month,paid_by_client,claims_reimbursed
C_bgk5m0ml_2,p731,MALADIE,2022-07-01,2022-07-01,2022-08-01,24.5,19.6
C_m1eyb6t2_2,p866,MALADIE,2022-07-01,2022-07-01,2022-08-01,47.35,37.88
C_m1eyb6t2_1,p866,MALADIE,2022-07-01,2022-07-01,2022-08-01,87.5,70.0
C_0hqnik3u_1,p1218,PREVENTION,2022-07-01,2022-07-01,2022-07-01,93,45.1
C_nwp47zlx_1,p1012,PREVENTION,2022-07-01,2022-07-01,2022-07-01,48.6,48.6
C_gnbl577x_1,p570,PREVENTION,2022-07-01,2022-07-01,2022-07-01,80,80.0
C_gnbl577x_2,p570,PREVENTION,2022-07-01,2022-07-01,2022-07-01,106.51,20.0
C_jpafetqb_2,p1074,ACCIDENT,2022-07-01,2022-07-01,2022-08-01,55.75,55.75
C_jpafetqb_1,p1074,ACCIDENT,2022-07-01,2022-07-01,2022-08-01,39.7,39.7
C_c09vk7xp_3,p1142,MALADIE,2022-07-01,2022-07-01,2022-08-01,33.2,33.2
C_c09vk7xp_2,p1142,MALADIE,2022-07-01,2022-07-01,2022-08-01,46,46.0
C_c09vk7xp_1,p1142,MALADIE,2022-07-01,2022-07-01,2022-08-01,615.1,615.1
C_5nnnh3v8_2,p1335,MALADIE,2022-07-01,2022-08-01,2022-08-01,29,29.0
C_5nnnh3v8_1,p1335,MALADIE,2022-07-01,2022-08-01,2022-08-01,50,50.0
C_wtk7cm6g_4,p283,MALADIE,2022-07-01,2022-08-01,2022-08-01,32,28.8
C_wtk7cm6g_3,p283,MALADIE,2022-07-01,2022-08-01,2022-08-01,18,16.2
C_p8enmubd_1,p1088,MALADIE,2022-07-01,2022-08-01,2022-08-01,6.99,6.99
C_6p5d7im6_2,p448,MALADIE,2022-07-01,2022-08-01,2022-09-01,34,27.2
C_6p5d7im6_1,p448,MALADIE,2022-07-01,2022-08-01,2022-09-01,61.1,48.88
C_yo3ts23f_2,p203,MALADIE,2022-07-01,2022-09-01,2022-09-01,30.7,30.7
